Country/Region,Date,Confirmed,Deaths,Recovered
Sierra Leone,22-3-20,0,0,0
Malawi,22-3-20,0,0,0
Australia,23-3-20,1682,7,88
Canada,23-3-20,2088,25,0
China,23-3-20,81498,3274,72814
Denmark,23-3-20,1572,24,1
France,23-3-20,20123,862,2206
Netherlands,23-3-20,4764,214,2
United Kingdom,23-3-20,6726,336,67
Afghanistan,23-3-20,40,1,1
Albania,23-3-20,104,4,2
Algeria,23-3-20,230,17,65
Andorra,23-3-20,133,1,1
Angola,23-3-20,3,0,0
Antigua and Barbuda,23-3-20,3,0,0
Argentina,23-3-20,301,4,3
Armenia,23-3-20,235,0,2
Austria,23-3-20,4474,21,9
Azerbaijan,23-3-20,72,1,10
Bahamas,23-3-20,4,0,0
Bahrain,23-3-20,377,2,149
Bangladesh,23-3-20,33,3,3
Barbados,23-3-20,17,0,0
Belarus,23-3-20,81,0,15
Belgium,23-3-20,3743,88,263
Benin,23-3-20,5,0,0
Bhutan,23-3-20,2,0,0
Bolivia,23-3-20,27,0,0
Bosnia and Herzegovina,23-3-20,136,1,2
Brazil,23-3-20,1924,34,2
Brunei,23-3-20,91,0,2
Bulgaria,23-3-20,201,3,3
Burkina Faso,23-3-20,99,4,5
Cabo Verde,23-3-20,3,0,0
Cambodia,23-3-20,87,0,1
Cameroon,23-3-20,56,0,0
Central African Republic,23-3-20,3,0,0
Chad,23-3-20,1,0,0
Chile,23-3-20,746,2,8
Colombia,23-3-20,277,3,3
Congo (Brazzaville),23-3-20,4,0,0
Congo (Kinshasa),23-3-20,36,1,0
Costa Rica,23-3-20,158,2,2
Cote d'Ivoire,23-3-20,25,0,1
Croatia,23-3-20,315,1,5
Diamond Princess,23-3-20,712,8,325
Cuba,23-3-20,40,1,0
Cyprus,23-3-20,116,1,3
Czechia,23-3-20,1236,1,6
Djibouti,23-3-20,3,0,0
Dominican Republic,23-3-20,245,3,0
Ecuador,23-3-20,981,18,3
Egypt,23-3-20,366,19,56
El Salvador,23-3-20,3,0,0
Equatorial Guinea,23-3-20,9,0,0
Eritrea,23-3-20,1,0,0
Estonia,23-3-20,352,0,2
Eswatini,23-3-20,4,0,0
Ethiopia,23-3-20,11,0,4
Fiji,23-3-20,3,0,0
Finland,23-3-20,700,1,10
Gabon,23-3-20,5,1,0
Gambia,23-3-20,2,1,0
Georgia,23-3-20,61,0,3
Germany,23-3-20,29056,123,266
Ghana,23-3-20,27,2,0
Greece,23-3-20,695,17,19
Guatemala,23-3-20,20,1,0
Guinea,23-3-20,4,0,0
Guyana,23-3-20,20,1,0
Haiti,23-3-20,6,0,0
Holy See,23-3-20,1,0,0
Honduras,23-3-20,30,0,0
Hungary,23-3-20,167,7,16
Iceland,23-3-20,588,1,36
India,23-3-20,499,10,27
Indonesia,23-3-20,579,49,29
Iran,23-3-20,23049,1812,7931
Iraq,23-3-20,266,23,57
Ireland,23-3-20,1125,6,5
Israel,23-3-20,1071,1,37
Italy,23-3-20,63927,6077,7024
Jamaica,23-3-20,19,1,2
Japan,23-3-20,1128,42,235
Jordan,23-3-20,127,0,1
Kazakhstan,23-3-20,62,0,0
Kenya,23-3-20,16,0,0
South Korea,23-3-20,8961,111,2909
Kuwait,23-3-20,189,0,27
Kyrgyzstan,23-3-20,16,0,0
Latvia,23-3-20,180,0,1
Lebanon,23-3-20,267,4,8
Liberia,23-3-20,3,0,0
Liechtenstein,23-3-20,51,0,0
Lithuania,23-3-20,179,1,1
Luxembourg,23-3-20,875,8,6
Madagascar,23-3-20,12,0,0
Malaysia,23-3-20,1518,14,139
Maldives,23-3-20,13,0,0
Malta,23-3-20,107,0,2
Mauritania,23-3-20,2,0,0
Mauritius,23-3-20,36,2,0
Mexico,23-3-20,316,3,4
Moldova,23-3-20,109,1,1
Monaco,23-3-20,23,0,1
Mongolia,23-3-20,10,0,0
Montenegro,23-3-20,27,1,0
Morocco,23-3-20,143,4,3
Namibia,23-3-20,4,0,0
Nepal,23-3-20,2,0,1
New Zealand,23-3-20,102,0,0
Nicaragua,23-3-20,2,0,0
Niger,23-3-20,3,0,0
Nigeria,23-3-20,40,1,2
North Macedonia,23-3-20,136,2,1
Norway,23-3-20,2621,10,1
Oman,23-3-20,66,0,17
Pakistan,23-3-20,875,6,5
Panama,23-3-20,345,6,0
Papua New Guinea,23-3-20,1,0,0
Paraguay,23-3-20,22,1,0
Peru,23-3-20,395,5,1
Philippines,23-3-20,462,33,17
Poland,23-3-20,749,8,1
Portugal,23-3-20,2060,23,5
Qatar,23-3-20,501,0,33
Romania,23-3-20,576,7,64
Russia,23-3-20,438,1,16
Rwanda,23-3-20,36,0,0
Saint Lucia,23-3-20,3,0,0
Saint Vincent and the Grenadines,23-3-20,1,0,0
San Marino,23-3-20,187,20,4
Saudi Arabia,23-3-20,562,0,16
Senegal,23-3-20,79,0,5
Serbia,23-3-20,249,3,1
Seychelles,23-3-20,7,0,0
Singapore,23-3-20,509,2,144
Slovakia,23-3-20,186,0,7
Slovenia,23-3-20,442,3,0
Somalia,23-3-20,1,0,0
South Africa,23-3-20,402,0,0
Spain,23-3-20,35136,2311,2575
Sri Lanka,23-3-20,97,0,3
Sudan,23-3-20,2,1,0
Suriname,23-3-20,5,0,0
Sweden,23-3-20,2046,25,16
Switzerland,23-3-20,8795,120,131
Taiwan*,23-3-20,195,2,28
Tanzania,23-3-20,12,0,0
Thailand,23-3-20,721,1,44
Togo,23-3-20,18,0,1
Trinidad and Tobago,23-3-20,51,0,1
Tunisia,23-3-20,89,3,1
Turkey,23-3-20,1529,37,0
Uganda,23-3-20,9,0,0
Ukraine,23-3-20,73,3,1
United Arab Emirates,23-3-20,198,2,38
Uruguay,23-3-20,162,0,0
US,23-3-20,43847,557,178
Uzbekistan,23-3-20,46,0,0
Venezuela,23-3-20,77,0,15
Vietnam,23-3-20,123,0,17
Zambia,23-3-20,3,0,0
Zimbabwe,23-3-20,3,1,0
Dominica,23-3-20,2,0,0
Grenada,23-3-20,1,0,0
Mozambique,23-3-20,1,0,0
Syria,23-3-20,1,0,0
Timor-Leste,23-3-20,1,0,0
Belize,23-3-20,1,0,0
Laos,23-3-20,0,0,0
Libya,23-3-20,0,0,0
West Bank and Gaza,23-3-20,59,0,17
Guinea-Bissau,23-3-20,0,0,0
Mali,23-3-20,0,0,0
Saint Kitts and Nevis,23-3-20,0,0,0
Kosovo,23-3-20,0,0,0
Burma,23-3-20,0,0,0
MS Zaandam,23-3-20,0,0,0
Botswana,23-3-20,0,0,0
Burundi,23-3-20,0,0,0
Sierra Leone,23-3-20,0,0,0
Malawi,23-3-20,0,0,0
Australia,24-3-20,2044,8,115
Canada,24-3-20,2790,26,0
China,24-3-20,81591,3281,73280
Denmark,24-3-20,1718,32,36
France,24-3-20,22622,1102,3250
Netherlands,24-3-20,5580,277,3
United Kingdom,24-3-20,8164,423,140
Afghanistan,24-3-20,74,1,1
Albania,24-3-20,123,5,10
Algeria,24-3-20,264,19,24
Andorra,24-3-20,164,1,1
Angola,24-3-20,3,0,0
Antigua and Barbuda,24-3-20,3,0,0
Argentina,24-3-20,387,6,52
Armenia,24-3-20,249,0,14
Austria,24-3-20,5283,28,9
Azerbaijan,24-3-20,87,1,10
Bahamas,24-3-20,5,0,1
Bahrain,24-3-20,392,3,177
Bangladesh,24-3-20,39,4,5
Barbados,24-3-20,18,0,0
Belarus,24-3-20,81,0,22
Belgium,24-3-20,4269,122,461
Benin,24-3-20,6,0,0
Bhutan,24-3-20,2,0,0
Bolivia,24-3-20,29,0,0
Bosnia and Herzegovina,24-3-20,166,3,2
Brazil,24-3-20,2247,46,2
Brunei,24-3-20,104,0,2
Bulgaria,24-3-20,218,3,3
Burkina Faso,24-3-20,114,4,7
Cabo Verde,24-3-20,3,1,0
Cambodia,24-3-20,91,0,4
Cameroon,24-3-20,66,0,0
Central African Republic,24-3-20,3,0,0
Chad,24-3-20,3,0,0
Chile,24-3-20,922,2,17
Colombia,24-3-20,378,3,6
Congo (Brazzaville),24-3-20,4,0,0
Congo (Kinshasa),24-3-20,45,2,0
Costa Rica,24-3-20,177,2,2
Cote d'Ivoire,24-3-20,73,0,2
Croatia,24-3-20,382,1,5
Diamond Princess,24-3-20,712,10,325
Cuba,24-3-20,48,1,1
Cyprus,24-3-20,124,3,3
Czechia,24-3-20,1394,3,10
Djibouti,24-3-20,3,0,0
Dominican Republic,24-3-20,312,6,3
Ecuador,24-3-20,1082,27,3
Egypt,24-3-20,402,20,80
El Salvador,24-3-20,5,0,0
Equatorial Guinea,24-3-20,9,0,0
Eritrea,24-3-20,1,0,0
Estonia,24-3-20,369,0,7
Eswatini,24-3-20,4,0,0
Ethiopia,24-3-20,12,0,0
Fiji,24-3-20,4,0,0
Finland,24-3-20,792,1,10
Gabon,24-3-20,6,1,0
Gambia,24-3-20,3,1,0
Georgia,24-3-20,70,0,9
Germany,24-3-20,32986,157,3243
Ghana,24-3-20,53,2,0
Greece,24-3-20,743,20,29
Guatemala,24-3-20,21,1,0
Guinea,24-3-20,4,0,0
Guyana,24-3-20,5,1,0
Haiti,24-3-20,7,0,0
Holy See,24-3-20,4,0,0
Honduras,24-3-20,30,0,0
Hungary,24-3-20,187,9,21
Iceland,24-3-20,648,2,51
India,24-3-20,536,10,40
Indonesia,24-3-20,686,55,30
Iran,24-3-20,24811,1934,8913
Iraq,24-3-20,316,27,75
Ireland,24-3-20,1329,7,5
Israel,24-3-20,1238,3,53
Italy,24-3-20,69176,6820,8326
Jamaica,24-3-20,21,1,2
Japan,24-3-20,1193,43,285
Jordan,24-3-20,154,0,1
Kazakhstan,24-3-20,72,0,0
Kenya,24-3-20,25,0,0
South Korea,24-3-20,9037,120,3507
Kuwait,24-3-20,191,0,39
Kyrgyzstan,24-3-20,42,0,0
Latvia,24-3-20,197,0,1
Lebanon,24-3-20,318,4,8
Liberia,24-3-20,3,0,0
Liechtenstein,24-3-20,51,0,0
Lithuania,24-3-20,209,2,1
Luxembourg,24-3-20,1099,8,6
Madagascar,24-3-20,17,0,0
Malaysia,24-3-20,1624,16,183
Maldives,24-3-20,13,0,5
Malta,24-3-20,110,0,2
Mauritania,24-3-20,2,0,0
Mauritius,24-3-20,42,2,0
Mexico,24-3-20,367,4,4
Moldova,24-3-20,125,1,2
Monaco,24-3-20,23,0,1
Mongolia,24-3-20,10,0,0
Montenegro,24-3-20,47,1,0
Morocco,24-3-20,170,5,6
Namibia,24-3-20,7,0,2
Nepal,24-3-20,2,0,1
New Zealand,24-3-20,155,0,12
Nicaragua,24-3-20,2,0,0
Niger,24-3-20,3,0,0
Nigeria,24-3-20,44,1,2
North Macedonia,24-3-20,148,2,1
Norway,24-3-20,2863,12,6
Oman,24-3-20,84,0,17
Pakistan,24-3-20,972,7,18
Panama,24-3-20,345,6,1
Papua New Guinea,24-3-20,1,0,0
Paraguay,24-3-20,27,2,0
Peru,24-3-20,416,7,1
Philippines,24-3-20,552,35,20
Poland,24-3-20,901,10,1
Portugal,24-3-20,2362,33,22
Qatar,24-3-20,526,0,41
Romania,24-3-20,794,11,79
Russia,24-3-20,495,1,22
Rwanda,24-3-20,40,0,0
Saint Lucia,24-3-20,3,0,0
Saint Vincent and the Grenadines,24-3-20,1,0,0
San Marino,24-3-20,187,21,4
Saudi Arabia,24-3-20,767,1,28
Senegal,24-3-20,86,0,8
Serbia,24-3-20,303,3,15
Seychelles,24-3-20,7,0,0
Singapore,24-3-20,558,2,156
Slovakia,24-3-20,204,0,7
Slovenia,24-3-20,480,4,0
Somalia,24-3-20,1,0,0
South Africa,24-3-20,554,0,4
Spain,24-3-20,39885,2808,3794
Sri Lanka,24-3-20,102,0,2
Sudan,24-3-20,3,1,0
Suriname,24-3-20,7,0,0
Sweden,24-3-20,2286,36,16
Switzerland,24-3-20,9877,122,131
Taiwan*,24-3-20,215,2,29
Tanzania,24-3-20,12,0,0
Thailand,24-3-20,827,4,52
Togo,24-3-20,20,0,1
Trinidad and Tobago,24-3-20,57,0,0
Tunisia,24-3-20,114,4,1
Turkey,24-3-20,1872,44,0
Uganda,24-3-20,9,0,0
Ukraine,24-3-20,97,3,1
United Arab Emirates,24-3-20,248,2,45
Uruguay,24-3-20,162,0,0
US,24-3-20,53740,706,348
Uzbekistan,24-3-20,50,0,0
Venezuela,24-3-20,84,0,15
Vietnam,24-3-20,134,0,17
Zambia,24-3-20,3,0,0
Zimbabwe,24-3-20,3,1,0
Dominica,24-3-20,2,0,0
Grenada,24-3-20,1,0,0
Mozambique,24-3-20,3,0,0
Syria,24-3-20,1,0,0
Timor-Leste,24-3-20,1,0,0
Belize,24-3-20,1,0,0
Laos,24-3-20,2,0,0
Libya,24-3-20,1,0,0
West Bank and Gaza,24-3-20,59,0,17
Guinea-Bissau,24-3-20,0,0,0
Mali,24-3-20,0,0,0
Saint Kitts and Nevis,24-3-20,0,0,0
Kosovo,24-3-20,0,0,0
Burma,24-3-20,0,0,0
MS Zaandam,24-3-20,0,0,0
Botswana,24-3-20,0,0,0
Burundi,24-3-20,0,0,0
Sierra Leone,24-3-20,0,0,0
Malawi,24-3-20,0,0,0
Australia,25-3-20,2364,8,119
Canada,25-3-20,3251,30,0
China,25-3-20,81661,3285,73773
Denmark,25-3-20,1862,34,41
France,25-3-20,25600,1333,3907
Netherlands,25-3-20,6438,357,4
United Kingdom,25-3-20,9640,466,140
Afghanistan,25-3-20,84,2,2
Albania,25-3-20,146,5,17
Algeria,25-3-20,302,21,65
Andorra,25-3-20,188,1,1
Angola,25-3-20,3,0,0
Antigua and Barbuda,25-3-20,3,0,0
Argentina,25-3-20,387,8,52
Armenia,25-3-20,265,0,16
Austria,25-3-20,5588,30,9
Azerbaijan,25-3-20,93,2,10
Bahamas,25-3-20,5,0,1
Bahrain,25-3-20,419,4,177
Bangladesh,25-3-20,39,5,7
Barbados,25-3-20,18,0,0
Belarus,25-3-20,86,0,29
Belgium,25-3-20,4937,178,547
Benin,25-3-20,6,0,0
Bhutan,25-3-20,2,0,0
Bolivia,25-3-20,32,0,0
Bosnia and Herzegovina,25-3-20,176,3,2
Brazil,25-3-20,2554,59,2
Brunei,25-3-20,109,0,2
Bulgaria,25-3-20,242,3,4
Burkina Faso,25-3-20,146,4,10
Cabo Verde,25-3-20,4,1,0
Cambodia,25-3-20,96,0,10
Cameroon,25-3-20,75,1,2
Central African Republic,25-3-20,3,0,0
Chad,25-3-20,3,0,0
Chile,25-3-20,1142,3,22
Colombia,25-3-20,470,4,8
Congo (Brazzaville),25-3-20,4,0,0
Congo (Kinshasa),25-3-20,48,2,0
Costa Rica,25-3-20,201,2,2
Cote d'Ivoire,25-3-20,80,0,3
Croatia,25-3-20,442,1,22
Diamond Princess,25-3-20,712,10,587
Cuba,25-3-20,57,1,1
Cyprus,25-3-20,132,3,3
Czechia,25-3-20,1654,6,10
Djibouti,25-3-20,11,0,0
Dominican Republic,25-3-20,392,10,3
Ecuador,25-3-20,1173,28,3
Egypt,25-3-20,456,21,95
El Salvador,25-3-20,9,0,0
Equatorial Guinea,25-3-20,9,0,0
Eritrea,25-3-20,4,0,0
Estonia,25-3-20,404,1,8
Eswatini,25-3-20,4,0,0
Ethiopia,25-3-20,12,0,0
Fiji,25-3-20,5,0,0
Finland,25-3-20,880,3,10
Gabon,25-3-20,6,1,0
Gambia,25-3-20,3,1,0
Georgia,25-3-20,75,0,10
Germany,25-3-20,37323,206,3547
Ghana,25-3-20,93,4,0
Greece,25-3-20,821,22,36
Guatemala,25-3-20,24,1,4
Guinea,25-3-20,4,0,0
Guyana,25-3-20,5,1,0
Haiti,25-3-20,8,0,0
Holy See,25-3-20,4,0,0
Honduras,25-3-20,36,0,0
Hungary,25-3-20,226,10,21
Iceland,25-3-20,737,2,56
India,25-3-20,657,12,43
Indonesia,25-3-20,790,58,31
Iran,25-3-20,27017,2077,9625
Iraq,25-3-20,346,29,103
Ireland,25-3-20,1564,9,5
Israel,25-3-20,2369,5,58
Italy,25-3-20,74386,7503,9362
Jamaica,25-3-20,26,1,2
Japan,25-3-20,1307,45,310
Jordan,25-3-20,172,0,1
Kazakhstan,25-3-20,81,0,0
Kenya,25-3-20,28,0,1
South Korea,25-3-20,9137,126,3730
Kuwait,25-3-20,195,0,43
Kyrgyzstan,25-3-20,44,0,0
Latvia,25-3-20,221,0,1
Lebanon,25-3-20,333,6,20
Liberia,25-3-20,3,0,0
Liechtenstein,25-3-20,51,0,0
Lithuania,25-3-20,274,4,1
Luxembourg,25-3-20,1333,8,6
Madagascar,25-3-20,19,0,0
Malaysia,25-3-20,1796,20,199
Maldives,25-3-20,13,0,8
Malta,25-3-20,129,0,2
Mauritania,25-3-20,2,0,0
Mauritius,25-3-20,48,2,0
Mexico,25-3-20,405,5,4
Moldova,25-3-20,149,1,2
Monaco,25-3-20,31,0,1
Mongolia,25-3-20,10,0,0
Montenegro,25-3-20,52,1,0
Morocco,25-3-20,225,6,7
Namibia,25-3-20,7,0,2
Nepal,25-3-20,3,0,1
New Zealand,25-3-20,205,0,22
Nicaragua,25-3-20,2,0,0
Niger,25-3-20,7,1,0
Nigeria,25-3-20,51,1,2
North Macedonia,25-3-20,177,3,1
Norway,25-3-20,3084,14,6
Oman,25-3-20,99,0,17
Pakistan,25-3-20,1063,8,21
Panama,25-3-20,443,8,1
Papua New Guinea,25-3-20,1,0,0
Paraguay,25-3-20,37,3,0
Peru,25-3-20,480,9,1
Philippines,25-3-20,636,38,26
Poland,25-3-20,1051,14,7
Portugal,25-3-20,2995,43,22
Qatar,25-3-20,537,0,41
Romania,25-3-20,906,17,86
Russia,25-3-20,658,3,29
Rwanda,25-3-20,41,0,0
Saint Lucia,25-3-20,3,0,0
Saint Vincent and the Grenadines,25-3-20,1,0,0
San Marino,25-3-20,208,21,4
Saudi Arabia,25-3-20,900,2,29
Senegal,25-3-20,99,0,9
Serbia,25-3-20,384,4,15
Seychelles,25-3-20,7,0,0
Singapore,25-3-20,631,2,160
Slovakia,25-3-20,216,0,7
Slovenia,25-3-20,528,5,10
Somalia,25-3-20,1,0,0
South Africa,25-3-20,709,0,12
Spain,25-3-20,49515,3647,5367
Sri Lanka,25-3-20,102,0,3
Sudan,25-3-20,3,1,0
Suriname,25-3-20,8,0,0
Sweden,25-3-20,2526,62,16
Switzerland,25-3-20,10897,153,131
Taiwan*,25-3-20,235,2,29
Tanzania,25-3-20,12,0,0
Thailand,25-3-20,934,4,70
Togo,25-3-20,23,0,1
Trinidad and Tobago,25-3-20,60,1,0
Tunisia,25-3-20,173,5,2
Turkey,25-3-20,2433,59,26
Uganda,25-3-20,14,0,0
Ukraine,25-3-20,145,5,1
United Arab Emirates,25-3-20,333,2,52
Uruguay,25-3-20,189,0,0
US,25-3-20,65778,942,361
Uzbekistan,25-3-20,60,0,0
Venezuela,25-3-20,91,0,15
Vietnam,25-3-20,141,0,17
Zambia,25-3-20,12,0,0
Zimbabwe,25-3-20,3,1,0
Dominica,25-3-20,7,0,0
Grenada,25-3-20,1,0,0
Mozambique,25-3-20,5,0,0
Syria,25-3-20,5,0,0
Timor-Leste,25-3-20,1,0,0
Belize,25-3-20,2,0,0
Laos,25-3-20,3,0,0
Libya,25-3-20,1,0,0
West Bank and Gaza,25-3-20,59,0,17
Guinea-Bissau,25-3-20,2,0,0
Mali,25-3-20,2,0,0
Saint Kitts and Nevis,25-3-20,2,0,0
Kosovo,25-3-20,0,0,0
Burma,25-3-20,0,0,0
MS Zaandam,25-3-20,0,0,0
Botswana,25-3-20,0,0,0
Burundi,25-3-20,0,0,0
Sierra Leone,25-3-20,0,0,0
Malawi,25-3-20,0,0,0
Australia,26-3-20,2810,13,172
Canada,26-3-20,4042,38,0
China,26-3-20,81782,3291,74181
Denmark,26-3-20,2023,41,50
France,26-3-20,29551,1698,4955
Netherlands,26-3-20,7468,435,6
United Kingdom,26-3-20,11812,580,150
Afghanistan,26-3-20,94,4,2
Albania,26-3-20,174,6,17
Algeria,26-3-20,367,25,29
Andorra,26-3-20,224,3,1
Angola,26-3-20,4,0,0
Antigua and Barbuda,26-3-20,7,0,0
Argentina,26-3-20,502,9,63
Armenia,26-3-20,290,1,18
Austria,26-3-20,6909,49,112
Azerbaijan,26-3-20,122,3,15
Bahamas,26-3-20,9,0,1
Bahrain,26-3-20,458,4,204
Bangladesh,26-3-20,44,5,11
Barbados,26-3-20,18,0,0
Belarus,26-3-20,86,0,29
Belgium,26-3-20,6235,220,675
Benin,26-3-20,6,0,0
Bhutan,26-3-20,2,0,0
Bolivia,26-3-20,43,0,0
Bosnia and Herzegovina,26-3-20,191,3,2
Brazil,26-3-20,2985,77,6
Brunei,26-3-20,114,0,5
Bulgaria,26-3-20,264,3,8
Burkina Faso,26-3-20,152,7,10
Cabo Verde,26-3-20,4,1,0
Cambodia,26-3-20,96,0,10
Cameroon,26-3-20,75,1,2
Central African Republic,26-3-20,3,0,0
Chad,26-3-20,3,0,0
Chile,26-3-20,1306,4,22
Colombia,26-3-20,491,6,8
Congo (Brazzaville),26-3-20,4,0,0
Congo (Kinshasa),26-3-20,51,3,0
Costa Rica,26-3-20,231,2,2
Cote d'Ivoire,26-3-20,96,0,3
Croatia,26-3-20,495,3,22
Diamond Princess,26-3-20,712,10,597
Cuba,26-3-20,67,2,1
Cyprus,26-3-20,146,3,4
Czechia,26-3-20,1925,9,10
Djibouti,26-3-20,11,0,0
Dominican Republic,26-3-20,488,10,3
Ecuador,26-3-20,1403,34,3
Egypt,26-3-20,495,24,102
El Salvador,26-3-20,13,0,0
Equatorial Guinea,26-3-20,12,0,0
Eritrea,26-3-20,6,0,0
Estonia,26-3-20,538,1,8
Eswatini,26-3-20,6,0,0
Ethiopia,26-3-20,12,0,0
Fiji,26-3-20,5,0,0
Finland,26-3-20,958,5,10
Gabon,26-3-20,7,1,0
Gambia,26-3-20,3,1,0
Georgia,26-3-20,79,0,11
Germany,26-3-20,43938,267,5673
Ghana,26-3-20,132,4,1
Greece,26-3-20,892,26,36
Guatemala,26-3-20,25,1,4
Guinea,26-3-20,4,0,0
Guyana,26-3-20,5,1,0
Haiti,26-3-20,8,0,0
Holy See,26-3-20,4,0,0
Honduras,26-3-20,52,1,0
Hungary,26-3-20,261,10,28
Iceland,26-3-20,802,2,82
India,26-3-20,727,20,45
Indonesia,26-3-20,893,78,35
Iran,26-3-20,29406,2234,10457
Iraq,26-3-20,382,36,105
Ireland,26-3-20,1819,19,5
Israel,26-3-20,2693,8,68
Italy,26-3-20,80589,8215,10361
Jamaica,26-3-20,26,1,2
Japan,26-3-20,1387,47,359
Jordan,26-3-20,212,0,1
Kazakhstan,26-3-20,111,1,2
Kenya,26-3-20,31,1,1
South Korea,26-3-20,9241,131,4144
Kuwait,26-3-20,208,0,49
Kyrgyzstan,26-3-20,44,0,0
Latvia,26-3-20,244,0,1
Lebanon,26-3-20,368,6,23
Liberia,26-3-20,3,0,0
Liechtenstein,26-3-20,56,0,0
Lithuania,26-3-20,299,4,1
Luxembourg,26-3-20,1453,9,6
Madagascar,26-3-20,23,0,0
Malaysia,26-3-20,2031,23,215
Maldives,26-3-20,13,0,8
Malta,26-3-20,134,0,2
Mauritania,26-3-20,3,0,0
Mauritius,26-3-20,81,2,0
Mexico,26-3-20,475,6,4
Moldova,26-3-20,177,1,2
Monaco,26-3-20,33,0,1
Mongolia,26-3-20,11,0,0
Montenegro,26-3-20,69,1,0
Morocco,26-3-20,275,11,8
Namibia,26-3-20,8,0,2
Nepal,26-3-20,3,0,1
New Zealand,26-3-20,283,0,27
Nicaragua,26-3-20,2,0,0
Niger,26-3-20,10,1,0
Nigeria,26-3-20,65,1,2
North Macedonia,26-3-20,201,3,3
Norway,26-3-20,3369,14,6
Oman,26-3-20,109,0,23
Pakistan,26-3-20,1201,9,21
Panama,26-3-20,558,8,2
Papua New Guinea,26-3-20,1,0,0
Paraguay,26-3-20,41,3,0
Peru,26-3-20,580,9,14
Philippines,26-3-20,707,45,28
Poland,26-3-20,1221,16,7
Portugal,26-3-20,3544,60,43
Qatar,26-3-20,549,0,43
Romania,26-3-20,1029,23,94
Russia,26-3-20,840,3,38
Rwanda,26-3-20,50,0,0
Saint Lucia,26-3-20,3,0,0
Saint Vincent and the Grenadines,26-3-20,1,0,0
San Marino,26-3-20,208,21,4
Saudi Arabia,26-3-20,1012,3,33
Senegal,26-3-20,105,0,9
Serbia,26-3-20,384,1,0
Seychelles,26-3-20,7,0,0
Singapore,26-3-20,683,2,172
Slovakia,26-3-20,226,0,2
Slovenia,26-3-20,562,6,10
Somalia,26-3-20,2,0,0
South Africa,26-3-20,927,0,12
Spain,26-3-20,57786,4365,7015
Sri Lanka,26-3-20,106,0,7
Sudan,26-3-20,3,1,0
Suriname,26-3-20,8,0,0
Sweden,26-3-20,2840,77,16
Switzerland,26-3-20,11811,191,131
Taiwan*,26-3-20,252,2,29
Tanzania,26-3-20,13,0,0
Thailand,26-3-20,1045,4,88
Togo,26-3-20,23,0,1
Trinidad and Tobago,26-3-20,65,1,0
Tunisia,26-3-20,197,6,2
Turkey,26-3-20,3629,75,26
Uganda,26-3-20,14,0,0
Ukraine,26-3-20,196,5,1
United Arab Emirates,26-3-20,333,2,52
Uruguay,26-3-20,217,0,0
US,26-3-20,83836,1209,681
Uzbekistan,26-3-20,75,0,0
Venezuela,26-3-20,107,0,15
Vietnam,26-3-20,153,0,20
Zambia,26-3-20,16,0,0
Zimbabwe,26-3-20,3,1,0
Dominica,26-3-20,11,0,0
Grenada,26-3-20,7,0,0
Mozambique,26-3-20,7,0,0
Syria,26-3-20,5,0,0
Timor-Leste,26-3-20,1,0,0
Belize,26-3-20,2,0,0
Laos,26-3-20,6,0,0
Libya,26-3-20,1,0,0
West Bank and Gaza,26-3-20,84,1,17
Guinea-Bissau,26-3-20,2,0,0
Mali,26-3-20,4,0,0
Saint Kitts and Nevis,26-3-20,2,0,0
Kosovo,26-3-20,71,1,0
Burma,26-3-20,0,0,0
MS Zaandam,26-3-20,0,0,0
Botswana,26-3-20,0,0,0
Burundi,26-3-20,0,0,0
Sierra Leone,26-3-20,0,0,0
Malawi,26-3-20,0,0,0
Australia,27-3-20,3143,13,194
Canada,27-3-20,4682,54,0
China,27-3-20,81897,3296,74720
Denmark,27-3-20,2200,52,57
France,27-3-20,33402,1997,5707
Netherlands,27-3-20,8647,547,6
United Kingdom,27-3-20,14745,761,151
Afghanistan,27-3-20,110,4,2
Albania,27-3-20,186,8,31
Algeria,27-3-20,409,26,29
Andorra,27-3-20,267,3,1
Angola,27-3-20,4,0,0
Antigua and Barbuda,27-3-20,7,0,0
Argentina,27-3-20,589,13,72
Armenia,27-3-20,329,1,28
Austria,27-3-20,7657,58,225
Azerbaijan,27-3-20,165,3,15
Bahamas,27-3-20,10,0,1
Bahrain,27-3-20,466,4,227
Bangladesh,27-3-20,48,5,11
Barbados,27-3-20,24,0,0
Belarus,27-3-20,94,0,32
Belgium,27-3-20,7284,289,858
Benin,27-3-20,6,0,0
Bhutan,27-3-20,3,0,0
Bolivia,27-3-20,61,0,0
Bosnia and Herzegovina,27-3-20,237,4,5
Brazil,27-3-20,3417,92,6
Brunei,27-3-20,115,0,11
Bulgaria,27-3-20,293,3,9
Burkina Faso,27-3-20,180,9,12
Cabo Verde,27-3-20,5,1,0
Cambodia,27-3-20,99,0,11
Cameroon,27-3-20,91,2,2
Central African Republic,27-3-20,3,0,0
Chad,27-3-20,3,0,0
Chile,27-3-20,1610,5,43
Colombia,27-3-20,539,6,10
Congo (Brazzaville),27-3-20,4,0,0
Congo (Kinshasa),27-3-20,51,3,2
Costa Rica,27-3-20,263,2,3
Cote d'Ivoire,27-3-20,101,0,3
Croatia,27-3-20,586,3,37
Diamond Princess,27-3-20,712,10,597
Cuba,27-3-20,80,2,4
Cyprus,27-3-20,162,5,15
